id,code,country,height,lat,lon,name,type
4003,FR16059,France,218,47.8203,7.538278,Chalampé,industrial
4004,FR32001,France,179,46.782503,4.8475,Chalon Centre Ville,traffic
4005,FR32014,France,206,46.797222,4.853889,Chalon St Marie,background
4006,FR07039,France,415,45.774778,3.062972,Chamalières Europe,traffic
4007,FR34003,France,76,47.630175,1.56931,Chambord,background
4008,FR09011,France,90,45.65139,0.164458,Champ de Mars,background
4009,FR15013,France,267,45.079539,5.728653,Champ sur Drac,background
4010,FR15012,France,363,45.109267,5.726994,Champagnier,industrial
4011,FR32002,France,187,46.821108,4.835,Champforgueil,background
4012,FR15100,France,491,45.43,5.193897,Chamrousse,background
4013,FR08003,France,41,43.611667,3.864722,Chaptal,background
4014,FR15001,France,491,45.4276,5.51795,Charavines,background
4015,FR34515,France,303,48.4544,1.4875,Chartres Bourgneuf,traffic
4016,FR19003,France,40,48.046664,-1.706667,Chartres de Bretagne,background
4017,FR15111,France,491,45.415558,5.867228,Chartreuse,background
4018,FR09010,France,74,46.655333,0.376236,Chasseneuil,background
4019,FR18038,France,66,49.044167,3.397792,Chateau Thierry,background
4020,FR0146A,France,35,49.376663,1.022228,Chateau d'eau-Rue des Martyrs-Petit Couronne,unknown
4021,FR02003,France,27,43.386944,5.160278,Chateauneuf,industrial
4022,FR02029,France,17,43.399583,5.114722,Chateauneuf La Mede,industrial
4023,FR34051,France,155,46.798333,1.693819,Chateauroux Sud,background
4024,FR17008,France,213,47.14725,5.556117,Chatenois,industrial
4025,FR14006,France,95,49.227501,4.031959,Chatillons,background
4026,FR09022,France,65,46.147944,-0.426608,Chize,background
4027,FR22007,France,273,49.165531,6.734139,Cite Bois Richard(7),industrial
4028,FR07035,France,354,45.763556,3.134889,Clermont La Pardieu,background
4029,FR07034,France,360,45.775694,3.09625,Clermont-Esplanade Gare,traffic
4030,FR15113,France,1373,45.0075,5.96784,Col dOrnon,background
4031,FR16054,France,195,48.0747,7.350708,Colmar Centre,background
4032,FR16053,France,188,48.0753,7.36235,Colmar Est,background
4033,FR16064,France,200,48.0647,7.332258,Colmar Sud,background
4034,FR08401,France,150,44.128609,4.078622,Colombier,background
4035,FR28029,France,20,50.339889,3.04585,Corbehem Biblio,industrial
4036,FR18007,France,80,49.833889,3.3114,Corrette ST QUENTIN,background
4037,FR10008,France,5,51.01889,2.380569,Coudekerque-Branche,background
4038,FR26003,France,249,47.318611,5.000561,Creche Ft D Ouche,background
4039,FR18026,France,45,50.261665,1.826389,Crecy en Ponthieu,background
4040,FR0721A,France,169,45.766666,4.9,Croix Luizet - R. A Brinon 1,traffic
4041,FR0741A,France,252,45.774723,4.830011,Croix Rousse R. Dangon-8,unknown
4042,FR13001,France,333,47.543888,6.867228,DAMBENOIS ecole,background
4043,FR12016,France,395,43.106389,0.718889,DAURAT ST GAUDENS,industrial
4044,FR31036,France,14,43.704722,-1.038611,DAX,background
4045,FR23152,France,72,46.660703,-1.436831,DELACROIX,background
4046,FR22018,France,217,48.814944,6.721111,DIEUZE (18),background
4047,FR12037,France,150,43.604164,1.4464,DOAS TOULOUSE,background
4048,FR0250A,France,5,49.499168,0.130569,DRIR - Rue Dugay Trouin - Le Havre,traffic
4049,FR18021,France,64,49.872498,2.303614,DRIRE AMIENS,background
4050,FR18011,France,58,49.377777,3.317508,DRIRE SOISSONS,background
4051,FR20007,France,290,45.786388,4.794734,DUCHERE,background
4052,FR13012,France,365,47.538194,6.868361,Dambenois Citoyen,background
4053,FR17007,France,210,47.065639,5.415028,Damparis,industrial
4054,FR07008,France,370,45.780892,3.094583,Delille,background
4055,FR06011,France,34,50.3275,3.4,Denain Villars,background
4056,FR18032,France,57,49.4025,2.818055,Desbordes Compiegne,background
4057,FR25020,France,26,49.469758,1.05085,Deville Parc Logis,background
4058,FR25051,France,60,49.918008,1.073972,Dieppe prox-auto,traffic
4059,FR39004,France,15,14.602469,-61.053638,Dillon,traffic
4060,FR01004,France,223,49.332497,6.271664,Distroff,background
4061,FR17009,France,223,47.096722,5.496389,Dole centre,background
4062,FR23138,France,40,47.921669,0.155281,Domaine du Houssay,background
4063,FR06016,France,80,50.374443,3.075564,Douai Esquerchin,traffic
4064,FR06003,France,26,50.366664,3.082778,Douai Theuriet,background
4065,FR34046,France,95,48.731389,1.363889,Dreux Centre,background
4066,FR34044,France,130,48.753889,1.366389,Dreux Nord,background
4067,FR36017,France,124,44.351944,4.854,Drome Provencale Sud,background
4068,FR36005,France,460,44.520744,5.089872,Drôme Rurale Sud,background
4069,FR10002,France,5,51.036362,2.373611,Dunkerque Centre,traffic
4070,FR10003,France,5,51.051944,2.353056,Dunkerque Port,industrial
4071,FR34052,France,145,46.825175,1.704842,Déols,background
4072,FR05032,France,5,49.491112,0.175286,E.D.F.-Rue de Pont VII,unknown
4073,FR06002,France,14,50.350555,3.552244,ECOLE DES BEAUMONTS,background
4074,FR12004,France,143,43.575556,1.418611,ECOLE M.JACQUIER,background
4075,FR35008,France,112,45.15778,1.498347,ECOLE P & M CURIE,background
4076,FR14005,France,70,49.261391,4.002244,EDF Saint Charles,background
4077,FR12039,France,159,43.560836,1.395,EISENHOWER,industrial
4078,FR23128,France,9,47.267508,-2.340022,EMILE OUTTIER,background
4079,FR23157,France,19,47.146089,-1.690269,EPINETTES,background
4080,FR1010A,France,16,50.642223,2.721392,ESTAIRES1,industrial
4081,FR35009,France,210,45.876942,0.837206,ETANG DE LAS FAYAS,industrial
4082,FR20016,France,172,45.738613,4.860286,ETATS UNIS,traffic
4083,FR23199,France,15,47.235,-1.551944,EUGENE ORIEUX,traffic
4084,FR04323,France,81,48.627219,2.429167,EVRY,background
4085,FR28009,France,22,50.433334,3.040005,Ecole,industrial
4086,FR0286A,France,138,48.608334,7.753891,Ecole Exen - Rue des Pompiers - Schiltigheim,unknown
4087,FR38008,France,39,-20.884708,55.453822,Ecole JOINVILLE,background
4088,FR09020,France,25,46.316722,-0.478194,Ecole Jean Zay,background
4089,FR09019,France,48,46.329586,-0.458889,Ecole Jules Ferry,background
4090,FR38009,France,5,-20.910586,55.618978,Ecole La Marine,industrial
4091,FR22009,France,248,49.165725,6.716886,Ecole de Carling(9),industrial
4092,FR25024,France,25,49.3013,1.176617,Ecole les Damps,industrial
4093,FR09403,France,77,46.5909,0.3404,Ecole maternelle Porte de Paris - extérieur,traffic
4094,FR25032,France,5,49.291108,1.007433,Elbeuf CCI,background
4095,FR30019,France,325,48.172778,6.452811,Epinal,background
4096,FR06023,France,32,50.42029,3.55181,Escaupont,industrial
4097,FR25036,France,17,49.442458,1.093694,Espace du Palais,background
4098,FR28024,France,20,50.642611,2.723889,Estaires C.Sport,industrial
4099,FR0735A,France,172,45.731113,4.848625,Etats-Unis R. A.Lavirotte-37,traffic
4100,FR28027,France,20,50.434569,3.040833,Evin Stade,unknown
4101,FR25039,France,65,49.021339,1.148319,Evreux Centre,background
4102,FR25038,France,130,49.036442,1.144075,Evreux SDIS,background
4103,FR23112,France,3,47.278057,-2.217508,FERDINAND DE LESSEPS,background
4104,FR20030,France,210,45.671669,4.856117,FEYZIN MAIRIE,industrial
4105,FR20029,France,160,45.6639,4.8459,FEYZIN STADE,industrial
4106,FR29425,France,467,45.387944,4.281678,FIRMINY,background
4107,FR31004,France,65,44.835556,-0.525,FLOIRAC,background
4108,FR23228,France,12,47.188833,-1.547342,FORGES,traffic
4109,FR23068,France,25,47.247469,-1.936619,FROSSAY,industrial
4110,FR18043,France,34,49.259553,2.474397,Faiencerie Creil,background
4111,FR12012,France,136,43.636108,1.431389,Faure,industrial
4112,FR18028,France,93,49.434444,2.091389,Faure Beauvais,traffic
4113,FR34054,France,128,47.170002,1.409444,Faverolles,background
4114,FR33303,France,417,46.255833,6.1125,Ferney-Voltaire,background
4115,FR12013,France,136,43.633892,1.431108,Ferry,industrial
4116,FR23163,France,41,47.921922,0.151825,Fillé,background
4117,FR01006,France,158,49.320831,6.14,Florange,industrial
4118,FR01061,France,167,49.3331,6.1147,Florange,industrial
4119,FR30021,France,250,48.621503,6.194922,Fléville,background
4120,FR15639,France,214,45.18,5.720836,Foch chaussee,traffic
4121,FR15017,France,210,45.190439,5.686964,Fontaine Les Balmes,background
4122,FR22012,France,228,49.186527,6.9045,Forbach(12),background
4123,FR05053,France,115,49.406056,0.692389,Foret Brotonne,background
4124,FR10005,France,4,51.031387,2.315833,Fort-Mardyck,industrial
4125,FR39016,France,12,14.5999,-61.0501,Fort-Saint-Louis,industrial
4126,FR02013,France,5,43.458889,4.934167,Fos Les Carabins,background
4127,FR02011,France,3,43.4375,4.943611,Fos sur Mer,background
4128,FR19091,France,110,48.347503,-1.202222,Fougeres DSTE,background
4129,FR18003,France,57,49.60611,3.220003,Foyer Chauny,industrial
4130,FR22004,France,224,49.146525,6.815419,Freyming-Merlebach,background
4131,FR30027,France,285,48.565444,6.129578,Frolois,industrial
4132,FR34041,France,145,48.444836,1.509281,Fulbert,background
4133,FR05088,France,34,49.75,0.4159,Fécamp,background
4134,FR33212,France,426,46.193692,6.214859,GAILLARD,background
4135,FR24033,France,741,44.555214,6.073056,GAP COMMANDERIE,background
4136,FR24038,France,737,44.548636,6.0673,GAP JEAN JAURES,traffic
4137,FR04145,France,134,48.846389,2.189444,GARCHES,background
4138,FR03030,France,214,43.453481,5.467106,GARDANNE,industrial
4139,FR20003,France,167,45.7681,4.8503,GARIBALDI,traffic
4140,FR08250,France,32,44.097681,4.70215,GARNOR01,industrial
4141,FR08251,France,40,44.072231,4.718678,GARNOR02,industrial
4142,FR08252,France,83,44.053561,4.697364,GARNOR03,background
4143,FR23230,France,6,47.253056,-2.332067,GASPARD,background
4144,FR12029,France,222,43.883611,0.845,GAUDONVILLE,background
4145,FR25031,France,22,49.361389,1.012233,GD COURONNE SERRE,industrial
4146,FR20045,France,211,45.731825,4.980547,GENAS,background
4147,FR23094,France,60,48.004166,0.201122,GENERAL DE GAULLE,traffic
4148,FR04002,France,28,48.929722,2.294722,GENNEVILLIERS,background
4149,FR20017,France,172,45.735292,4.829794,GERLAND,background
4150,FR20038,France,160,45.582192,4.773025,GIVORS,industrial
4151,FR04024,France,65,48.990831,2.444722,GONESSE,background
4152,FR05061,France,100,49.509724,0.231681,GONFREVILLE L'ORCHER,industrial
4153,FR23142,France,42,48.0047,0.2017,GOUGEARD,traffic
4154,FR31001,France,3,44.861389,-0.579444,GRAND PARC,background
4155,FR25021,France,8,49.414448,1.034175,GRAND QUEVILLY,industrial
4156,FR20019,France,180,45.758361,4.886214,GRANDCLEMENT,traffic
4157,FR23231,France,0,47.414547,-1.173133,GRANITS,industrial
4158,FR24015,France,356,43.656944,6.919444,GRASSE CLAVECIN,background
4159,FR10014,France,7,50.981667,2.143064,GRAVELINES GS,background
4160,FR03026,France,350,43.433891,5.533895,GREASQUE,industrial
4161,FR23174,France,46,47.988917,0.195983,GUEDOU,background
4162,FR35005,France,437,46.17,1.87,GUERET - Nicolas,background
4163,FR23234,France,38,47.375,0.1138,GUIBERDERIE,background
4164,FR23236,France,30,47.6964,-0.0736,GUILOT,background
4165,FR07007,France,385,45.780277,3.082792,Gaillard,traffic
4166,FR34013,France,117,47.905983,1.900361,Gambet,traffic
4167,FR01009,France,180,49.271392,6.1325,Gandrange,industrial
4168,FR24019,France,683,44.519142,6.061664,Gap05,background
4169,FR08204,France,15,43.830703,4.643089,Gard Rhodanien1,industrial
4170,FR08209,France,85,43.942886,4.679686,Gard Rhodanien2,background
4171,FR08614,France,40,43.834403,4.374219,Gauzy,background
4172,FR25035,France,22,49.358214,1.007853,Gd Couronne Mairie,industrial
4173,FR25047,France,35,49.409858,1.053736,Gd Quevilly mairie,background
4174,FR0329A,France,30,48.931114,2.295011,Genevilliers-60 av. de Richelieu-Gennevilliers,unknown
4175,FR30022,France,660,48.071669,6.872778,Gerardmer,background
4176,FR07006,France,330,45.82375,3.142917,Gerzat,background
4177,FR34031,France,147,47.098083,2.410869,Gibjoncs,background
4178,FR05501,France,6,49.4975,0.2531,Gonfreville Pissotière à Madame - reporting 05501,industrial
4179,FR05083,France,74,49.502731,0.232486,Gonfreville l Orcher,industrial
4180,FR05500,France,5,49.4989,0.2296,Gonfreville l Orcher Côte Blanche-reporting 05500,industrial
4181,FR38017,France,1141,-21.294331,55.627928,Grand Coude,background
4182,FR10011,France,5,51.011082,2.293056,Grande-Synthe ANCIEN,background
4183,FR10034,France,3,51.011206,2.293056,Grande-synthe,industrial
4184,FR07002,France,330,45.794445,3.142786,Gravanches,background
4185,FR10015,France,6,50.980556,2.142509,Gravelines DRIRE,background
4186,FR10028,France,0,50.981664,2.143056,Gravelines PC/Drire,industrial
4187,FR15046,France,214,45.180689,5.720056,Grenoble Boulevards,traffic
4188,FR15006,France,214,45.180836,5.721392,Grenoble Foch,traffic
4189,FR15043,France,214,45.162178,5.735664,Grenoble Les Frenes,background
4190,FR15045,France,310,45.0578,5.6767,Grenoble PeriurbSud,background
4191,FR15048,France,260,45.279908,5.882389,Gresivaudan Periurb,background
4192,FR05076,France,10,49.557136,0.483969,Gruchet Le Valasse,industrial
4193,FR05001,France,10,49.558334,0.485578,Gruchet Le Valasse2,industrial
4194,FR06008,France,113,50.351078,3.145556,Guesnain Barrand,background
4195,FR19009,France,25,47.813667,-1.878928,Guipry,background
4196,FR19007,France,35,48.107503,-1.679167,HALLES,traffic
4197,FR18027,France,70,49.743889,3.098069,HAM,industrial
4198,FR31014,France,227,43.307778,-0.322778,HAMEAU,background
4199,FR20049,France,540,45.961411,4.465711,HAUT BEAUJOLAIS,background
4200,FR23235,France,113,48.3192,0.6019,HAUTES BRIVES,industrial
4201,FR28011,France,35,50.416946,2.964181,HENIN-BEAUMONT,background
4202,FR21004,France,45,49.200001,0.319192,HEROUVILLE,background
4203,FR12034,France,176,43.601389,2.241111,HOPITAL CASTRES,background
4204,FR03069,France,33,43.119719,6.1318,HYERES,background
4205,FR16509,France,138,48.8158,7.7967,Haguenau 2,background
4206,FR11026,France,21,50.775481,3.127047,Halluin stade,background
4207,FR05070,France,15,49.505,0.201694,Harfleur Ecole Coty,background
4208,FR28010,France,38,50.449456,2.9,Harnes Serres,background
4209,FR11036,France,25,50.611942,2.979178,Haubourdin Pompiers,traffic
4210,FR06012,France,107,50.278889,3.977508,Haumont Ronsard,background
4211,FR36018,France,1069,44.672886,5.711119,Haut Buech,background
4212,FR08025,France,910,43.594781,2.802367,Haut-Languedoc,background
4213,FR1537A,France,0,43.989445,3.470836,Haut-Languedoc,background
4214,FR16032,France,1107,48.217499,7.196755,Hautes Vosges,background
4215,FR01005,France,187,49.324722,6.076108,Hayange,industrial
4216,FR30032,France,280,48.694725,6.965275,Heming,industrial
4217,FR28030,France,20,50.422863,2.961945,Henin Cimetiere,background
4218,FR32003,France,182,46.803333,4.865292,Hilaire Chardonnet,background
4219,FR18040,France,181,49.920667,4.090556,Hirson,background
4220,FR18054,France,178,49.920556,4.090556,Hirson site 2,background
4221,FR16061,France,227,47.759724,7.507228,Hombourg,industrial
4222,FR05040,France,24,49.415108,0.2437,Honfleur Sce Tech.,background
4223,FR18004,France,59,49.626389,3.23667,Hopital CHAUNY,background
4224,FR30016,France,210,48.685856,6.175111,Hotel Districal,background
4225,FR21019,France,22,49.151667,-0.352778,IFS Caen sud,background
4226,FR26006,France,236,47.289444,5.023339,INFOP CCI,background
4227,FR31027,France,1400,43.033611,-1.035278,IRATY,background
4228,FR20035,France,230,45.678059,4.825564,IRIGNY,industrial
4229,FR04001,France,36,48.8225,2.2692,ISSY-LES-MOULINEAUX,background
4230,FR04146,France,32,48.8175,2.395,IVRY-SUR-SEINE,background
4231,FR01023,France,180,49.327942,6.175694,Illange-Moselle,industrial
4232,FR07038,France,405,45.544531,3.248278,Issoire Associations,background
4233,FR07019,France,390,45.544724,3.248903,Issoire Centre,background
4234,FR02012,France,10,43.509444,4.982778,Istres,background
4235,FR23076,France,15,47.220554,-1.544456,JARDIN BOTANIQUE,background
4236,FR23092,France,69,48.001294,0.20095,JARDIN PREFECTURE,background
4237,FR23129,France,26,47.181667,-1.558619,JEAN PERRIN,background
4238,FR23225,France,10,47.320419,-2.191994,JULES AUFFRET,traffic
4239,FR23075,France,8,47.315728,-2.190764,JULES VERNE,industrial
4240,FR34023,France,47,47.388615,0.666947,Jardin Botanique,background
4241,FR07009,France,390,45.772167,3.0875,Jardin Lecoq,background
4242,FR14012,France,93,49.224167,4.020556,Jean d Aulan,background
4243,FR22003,France,230,49.151669,6.765014,Jeanne d'Arc,industrial
4244,FR30033,France,225,49.065831,5.785556,Jonville en Woevre,background
4245,FR34024,France,85,47.3445,0.653322,Joué lès Tours,background
4246,FR22011,France,273,49.158414,6.731664,L Hôpital - Mairie,industrial
4247,FR11031,France,15,50.536667,2.846678,LA BASSEE/CENTRE,traffic
4248,FR23107,France,36,47.252778,-1.573333,LA CHAUVINIERE,background
4249,FR03046,France,46,43.182494,5.599722,LA CIOTAT,background
4250,FR04150,France,58,48.891389,2.240556,LA DEFENSE,background
4251,FR18005,France,50,49.662224,3.368631,LA FERE,background
4252,FR23003,France,5,47.322825,-2.039853,LA MEGRETAIS,industrial
4253,FR20015,France,165,45.719166,4.84362,LA MOUCHE,industrial
4254,FR35012,France,810,45.809997,2.06,LA NOUAILLE - MERA,background
4255,FR23096,France,45,47.487221,0.526953,LA POSTE,background
4256,FR23117,France,30,47.473888,-0.553336,LA ROE,traffic
4257,FR03065,France,1,43.101944,5.88168,LA SEYNE-SUR-MER,background
4258,FR23052,France,5,47.318611,-2.00862,LA TAILLEE,industrial
4259,FR29439,France,520,45.481778,4.429667,LA TALAUDIERE,background
4260,FR23124,France,143,46.656683,-0.743681,LA TARDIERE,background
4261,FR14031,France,105,48.301667,4.076944,LA TOUR,background
4262,FR03064,France,62,43.132206,5.992206,LA VALETTE/LA GARDE,background
4263,FR31021,France,125,43.376111,-0.536944,LABASTIDE CEZERACQ,background
4264,FR23122,France,6,47.286945,-1.550842,LABO HYGIENE,traffic
4265,FR1202A,France,6,47.286945,-1.550842,LABO HYGIENE1,traffic
4266,FR1203A,France,7,47.204166,-1.549736,LABO HYGIENE2,traffic
4267,FR23126,France,35,47.454166,-0.595567,LAC DE MAINE,background
4268,FR31020,France,107,43.410556,-0.616944,LACQ,industrial
4269,FR23103,France,66,46.662781,-1.435858,LAENNEC,background
4270,FR23184,France,72,46.671112,-1.429444,LAFAYETTE,traffic
4271,FR31022,France,202,43.409722,-0.671667,LAGOR,industrial
4272,FR03012,France,12,43.323334,5.367789,LE CANET,traffic
4273,FR03084,France,22,43.960158,4.857208,LE PONTET,background
4274,FR31008,France,43,44.865556,-0.939444,LE TEMPLE,background
4275,FR31030,France,49,44.7225,-0.576111,LEOGNAN,background
4276,FR23110,France,25,47.264117,-2.249858,LEON BLU,background
4277,FR20039,France,300,45.548611,4.805003,LES ORLETS,background
4278,FR03019,France,140,43.409461,5.320219,LES PENNES MIRABEAU,background
4279,FR04049,France,159,48.679444,2.165556,LES ULIS,background
4280,FR11005,France,19,50.637222,3.052244,LIBERTE,traffic
4281,FR28013,France,6,50.550278,2.488336,LILLERS,industrial
4282,FR35010,France,246,45.833333,1.216803,LIMOGES - Aine,traffic
4283,FR35001,France,269,45.839997,1.22,LIMOGES - Madoumier,background
4284,FR35003,France,301,45.8311,1.256875,LIMOGES - Présidial,background
